Min Temp o 0,Max Temp 0,Humidity ojo,"Wind m/s
:selected:",Sun hours,Rad MJ/m2 / day,ETo mm/ day,date
20.6,37.7,38.0,3.6,12.4,28.0,8.86,2020-03-17
19.3,37.5,32.0,2.6,12.5,28.2,7.99,2020-03-18
20.3,37.2,32.0,1.8,12.6,28.4,7.04,2020-03-19
24.3,36.4,32.0,2.0,12.6,28.4,7.41,2020-03-20
20.4,36.4,31.0,1.9,12.7,28.6,7.13,2020-03-21
21.4,36.7,38.0,1.4,12.8,28.8,6.71,2020-03-22
24.2,37.3,35.0,1.1,12.9,29.0,6.53,2020-03-23
23.3,37.3,36.0,2.8,12.9,29.0,8.33,2020-03-24
21.2,36.5,39.0,3.1,12.1,27.8,8.26,2020-03-25
21.1,37.4,37.0,3.4,12.1,27.9,8.74,2020-03-26
19.8,37.2,37.0,2.9,12.1,27.9,8.2,2020-03-27
19.3,37.9,30.0,3.3,12.1,28.0,8.95,2020-03-28
18.9,37.8,26.0,2.9,12.1,28.0,8.63,2020-03-29
19.2,37.9,27.0,3.5,12.1,28.0,9.3,2020-03-30
19.0,38.4,28.0,3.1,12.2,28.1,8.86,2020-03-31
22.5,33.7,63.0,1.5,12.4,28.6,6.32,2020-05-01
22.6,35.7,61.0,1.5,12.4,28.6,6.59,2020-05-02
22.1,35.5,61.0,1.6,12.4,28.6,6.57,2020-05-03
23.6,36.9,54.0,2.1,12.4,28.5,7.24,2020-05-04
23.9,35.1,56.0,1.5,12.4,28.5,6.59,2020-05-05
23.2,34.4,59.0,1.5,12.4,28.5,6.5,2020-05-06
23.6,31.4,72.0,1.3,12.4,28.5,5.96,2020-05-07
23.1,33.7,65.0,1.1,12.4,28.5,6.12,2020-05-08
23.6,34.8,59.0,1.3,12.4,28.5,6.39,2020-05-09
23.1,35.8,54.0,2.9,12.4,28.5,7.63,2020-05-10
22.4,35.4,51.0,2.7,12.4,28.5,7.54,2020-05-11
23.5,34.5,55.0,2.4,12.4,28.5,7.16,2020-05-12
21.7,36.4,52.0,1.5,12.4,28.5,6.72,2020-05-13
23.2,35.8,54.0,1.6,12.4,28.5,6.73,2020-05-14
23.7,37.6,46.0,1.9,12.5,28.5,7.38,2020-05-15
22.3,36.1,46.0,1.8,12.5,28.4,7.03,2020-05-16
23.9,34.5,60.0,3.0,12.5,28.4,7.28,2020-05-17
22.6,27.9,77.0,4.9,12.5,28.4,5.79,2020-05-18
22.3,34.4,66.0,5.1,12.5,28.4,7.64,2020-05-19
22.3,35.6,61.0,4.3,12.5,28.4,7.91,2020-05-20
21.6,36.4,59.0,3.8,12.5,28.4,7.93,2020-05-21
21.4,37.3,54.0,3.1,12.5,28.4,7.91,2020-05-22
22.4,37.5,54.0,2.6,12.5,28.4,7.62,2020-05-23
23.4,37.9,54.0,2.5,12.5,28.3,7.64,2020-05-24
24.1,34.1,65.0,2.0,12.5,28.3,6.59,2020-05-25
23.0,33.8,69.0,2.1,12.5,28.3,6.47,2020-05-26
23.2,33.1,71.0,2.3,12.5,28.3,6.37,2020-05-27
22.5,33.4,69.0,2.4,12.5,28.3,6.49,2020-05-28
22.2,27.9,79.0,2.6,12.5,28.3,5.5,2020-05-29
20.8,29.9,77.0,1.4,12.5,28.3,5.58,2020-05-30
22.2,31.6,75.0,2.4,12.5,28.3,6.03,2020-05-31
17.9,27.7,82.0,1.2,11.4,23.9,4.25,2020-02-01
17.8,27.7,83.0,1.4,11.4,23.9,4.22,2020-02-02
18.3,27.9,86.0,1.7,11.4,23.8,4.22,2020-02-03
19.3,27.4,86.0,2.0,11.3,23.7,4.18,2020-02-04
18.8,26.8,86.0,2.0,11.3,23.6,4.11,2020-02-05
18.9,27.6,86.0,2.0,11.3,23.6,4.15,2020-02-06
20.4,27.4,87.0,2.2,11.3,23.5,4.15,2020-02-07
19.6,27.3,87.0,2.7,11.3,23.4,4.11,2020-02-08
16.4,26.7,85.0,2.0,11.3,23.4,3.98,2020-02-09
12.9,25.7,81.0,2.1,11.3,23.3,3.91,2020-02-10
11.4,26.2,86.0,2.2,11.3,23.2,3.8,2020-02-11
18.7,27.0,89.0,2.5,11.3,23.2,3.91,2020-02-12
19.1,27.2,88.0,2.7,11.3,23.1,3.98,2020-02-13
19.1,27.1,87.0,2.9,11.3,23.0,3.99,2020-02-14
18.1,27.6,89.0,3.1,11.3,23.0,3.9,2020-02-15
19.9,26.4,89.0,2.7,11.3,22.9,3.84,2020-02-16
19.6,26.9,87.0,2.8,11.3,22.8,3.94,2020-02-17
18.6,27.3,86.0,2.2,11.3,22.8,3.97,2020-02-18
18.1,27.5,85.0,2.5,11.3,22.7,4.01,2020-02-19
17.1,27.4,81.0,2.1,11.3,22.7,4.06,2020-02-20
13.8,26.5,79.0,1.8,11.3,22.6,3.89,2020-02-21
12.6,26.4,75.0,1.9,11.3,22.6,3.95,2020-02-22
11.7,26.2,80.0,1.8,11.3,22.5,3.78,2020-02-23
18.1,26.4,85.0,2.1,11.2,22.5,3.83,2020-02-24
17.9,25.8,88.0,3.3,11.2,22.4,3.67,2020-02-25
18.4,21.3,94.0,4.5,11.2,22.4,2.84,2020-02-26
17.4,21.4,91.0,3.6,11.2,22.3,3.05,2020-02-27
16.9,26.5,87.0,1.9,11.2,22.3,3.71,2020-02-28
17.6,26.5,86.0,2.5,11.2,22.2,3.77,2020-02-29
18.6,25.0,86.0,2.7,11.6,26.1,4.39,2020-02-01
18.1,28.2,84.0,1.8,11.6,26.1,4.76,2020-02-02
19.9,25.9,88.0,2.6,11.6,26.0,4.42,2020-02-03
19.3,24.1,89.0,2.6,11.6,26.0,4.18,2020-02-04
19.3,26.7,84.0,2.6,11.6,25.9,4.61,2020-02-05
18.2,28.5,84.0,1.9,11.6,25.8,4.73,2020-02-06
19.9,27.9,85.0,2.2,11.6,25.8,4.7,2020-02-07
19.5,27.2,82.0,1.1,11.5,25.7,4.64,2020-02-08
19.3,27.3,83.0,0.8,11.5,25.6,4.61,2020-02-09
20.5,24.4,93.0,2.0,11.5,25.6,4.16,2020-02-10
19.2,25.9,89.0,2.3,11.5,25.5,4.3,2020-02-11
19.5,26.4,91.0,3.0,11.5,25.4,4.21,2020-02-12
19.6,24.8,92.0,3.3,11.5,25.3,3.96,2020-02-13
19.2,26.6,89.0,4.2,11.5,25.3,4.19,2020-02-14
19.3,27.2,88.0,3.5,11.5,25.2,4.36,2020-02-15
18.5,27.7,86.0,2.1,11.5,25.1,4.48,2020-02-16
17.6,28.1,80.0,1.1,11.5,25.1,4.52,2020-02-17
19.7,27.2,86.0,1.3,11.5,25.0,4.45,2020-02-18
19.6,26.4,88.0,1.4,11.5,24.9,4.34,2020-02-19
20.1,26.5,90.0,1.8,11.4,24.8,4.28,2020-02-20
20.1,25.4,91.0,1.4,11.4,24.8,4.18,2020-02-21
19.5,25.9,91.0,1.3,11.4,24.7,4.2,2020-02-22
19.9,25.8,90.0,1.0,11.4,24.6,4.23,2020-02-23
20.7,26.7,90.0,1.1,11.4,24.5,4.32,2020-02-24
19.7,26.8,84.0,0.9,11.4,24.5,4.32,2020-02-25
19.2,27.7,85.0,1.5,11.4,24.4,4.37,2020-02-26
17.2,27.1,85.0,1.7,11.4,24.3,4.22,2020-02-27
17.7,26.2,85.0,1.9,11.4,24.2,4.15,2020-02-28
17.1,26.0,86.0,1.9,11.4,24.2,4.05,2020-02-29
20.8,27.1,87.0,2.9,12.2,28.1,4.96,2020-02-01
21.0,26.1,89.0,2.5,12.2,28.0,4.85,2020-02-02
20.0,27.4,86.0,2.4,12.2,28.0,5.04,2020-02-03
20.8,29.3,82.0,2.0,12.2,28.0,5.38,2020-02-04
20.7,30.3,81.0,1.8,12.2,27.9,5.49,2020-02-05
21.0,29.2,83.0,1.6,12.2,27.9,5.34,2020-02-06
21.1,28.8,84.0,1.6,12.2,27.9,5.29,2020-02-07
20.4,28.5,84.0,1.2,12.2,27.9,5.21,2020-02-08
20.6,28.1,86.0,1.1,12.2,27.8,5.17,2020-02-09
20.8,25.2,89.0,1.3,12.2,27.8,4.86,2020-02-10
20.2,25.5,88.0,3.2,12.2,27.8,4.67,2020-02-11
18.7,25.9,86.0,3.7,12.1,27.7,4.66,2020-02-12
17.6,25.5,85.0,3.6,12.1,27.7,4.64,2020-02-13
18.4,27.9,82.0,4.0,12.1,27.6,5.14,2020-02-14
18.3,28.5,83.0,3.6,12.1,27.6,5.11,2020-02-15
19.3,28.6,83.0,3.3,12.1,27.6,5.14,2020-02-16
19.3,27.6,85.0,3.2,12.1,27.5,4.94,2020-02-17
19.9,26.7,87.0,3.8,12.9,28.7,4.88,2020-02-18
19.7,26.2,88.0,3.7,12.9,28.6,4.73,2020-02-19
19.2,26.1,85.0,5.0,12.8,28.5,4.77,2020-02-20
18.6,25.5,83.0,5.6,12.7,28.3,4.76,2020-02-21
18.2,26.8,81.0,4.9,12.6,28.1,5.06,2020-02-22
16.6,28.4,82.0,3.8,12.6,28.0,5.19,2020-02-23
19.3,27.8,82.0,3.0,12.5,27.8,5.11,2020-02-24
18.4,28.7,87.0,1.9,12.4,27.6,5.0,2020-02-25
19.7,24.5,90.0,2.9,12.3,27.5,4.4,2020-02-26
18.9,26.8,85.0,2.2,12.3,27.4,4.8,2020-02-27
18.4,28.6,83.0,2.2,12.2,27.2,5.0,2020-02-28
19.7,27.7,87.0,2.7,12.1,27.0,4.78,2020-02-29
20.8,37.8,37.0,4.0,12.2,28.1,4.92,2021-04-01
19.4,38.0,39.0,3.0,12.2,28.2,4.93,2021-04-02
20.3,38.0,36.0,2.0,12.2,28.2,4.89,2021-04-03
20.7,37.4,40.0,3.0,12.2,28.2,4.98,2021-04-04
20.7,37.7,34.0,2.0,12.2,28.3,4.84,2021-04-05
21.6,38.2,39.0,3.0,12.2,28.3,5.06,2021-04-06
21.7,38.6,31.0,3.0,12.2,28.3,4.86,2021-04-07
21.9,38.4,25.0,3.0,12.2,28.3,4.66,2021-04-08
21.3,38.3,28.0,3.0,12.2,28.4,4.73,2021-04-09
21.0,37.6,36.0,4.0,12.2,28.4,4.96,2021-04-10
22.4,36.3,40.0,3.0,12.2,28.4,5.07,2021-04-11
23.2,37.8,39.0,4.0,12.2,28.4,5.16,2021-04-12
23.1,36.6,42.0,3.0,12.3,28.4,5.18,2021-04-13
23.8,33.0,53.0,2.0,12.3,28.4,5.27,2021-04-14
21.5,32.2,65.0,1.0,12.3,28.5,5.38,2021-04-15
21.2,33.3,63.0,2.0,12.3,28.5,5.39,2021-04-16
21.1,34.2,59.0,2.0,12.3,28.5,5.36,2021-04-17
22.0,34.8,58.0,2.0,12.3,28.5,5.43,2021-04-18
21.8,33.8,62.0,2.0,12.3,28.5,5.44,2021-04-19
21.7,30.8,67.0,2.0,12.3,28.5,5.34,2021-04-20
21.6,32.5,62.0,1.0,12.3,28.5,5.36,2021-04-21
22.3,33.3,62.0,1.0,12.3,28.5,5.45,2021-04-22
22.0,31.5,70.0,1.0,12.3,28.5,5.46,2021-04-23
20.5,32.8,68.0,1.0,12.3,28.6,5.43,2021-04-24
21.6,34.5,61.0,2.0,12.3,28.6,5.47,2021-04-25
22.2,30.6,65.0,2.0,12.3,28.6,5.33,2021-04-26
19.8,34.4,59.0,1.0,12.3,28.6,5.33,2021-04-27
22.1,32.8,60.0,2.0,12.3,28.6,5.37,2021-04-28
22.3,34.7,55.0,1.0,12.4,28.6,5.38,2021-04-29
22.8,33.3,61.0,1.0,12.4,28.6,5.46,2021-04-30
20.0,28.4,79.0,4.0,12.4,28.3,5.25,2021-08-01
19.1,30.2,76.0,5.0,12.4,28.3,5.27,2021-08-02
19.2,29.1,78.0,4.0,12.4,28.3,5.24,2021-08-03
20.1,29.3,78.0,5.0,12.4,28.3,5.29,2021-08-04
19.6,30.5,77.0,5.0,12.4,28.3,5.35,2021-08-05
19.9,30.4,78.0,4.0,12.4,28.3,5.36,2021-08-06
20.7,30.2,79.0,4.0,12.4,28.3,5.42,2021-08-07
20.4,29.9,79.0,2.0,12.4,28.3,5.36,2021-08-08
20.6,29.7,79.0,2.0,12.4,28.3,5.36,2021-08-09
21.0,27.3,83.0,3.0,12.4,28.3,5.28,2021-08-10
20.0,29.9,79.0,3.0,12.4,28.3,5.34,2021-08-11
20.6,27.3,82.0,4.0,12.4,28.3,5.24,2021-08-12
20.1,29.0,79.0,4.0,12.4,28.3,5.29,2021-08-13
20.2,27.0,82.0,4.0,12.3,28.3,5.19,2021-08-14
19.9,27.1,80.0,4.0,12.3,28.3,5.16,2021-08-15
19.9,28.6,77.0,3.0,12.3,28.3,5.21,2021-08-16
19.8,30.6,75.0,3.0,12.3,28.3,5.31,2021-08-17
18.7,30.2,74.0,4.0,12.3,28.3,5.21,2021-08-18
18.2,28.6,75.0,4.0,12.3,28.3,5.08,2021-08-19
18.7,28.6,75.0,3.0,12.3,28.2,5.11,2021-08-20
18.8,30.1,73.0,2.0,12.3,28.2,5.19,2021-08-21
19.0,29.3,75.0,1.0,12.3,28.2,5.16,2021-08-22
20.3,28.3,80.0,1.0,12.3,28.2,5.24,2021-08-23
20.5,28.5,80.0,2.0,12.3,28.2,5.25,2021-08-24
21.0,27.6,82.0,2.0,12.3,28.2,5.25,2021-08-25
20.3,29.2,80.0,2.0,12.3,28.2,5.29,2021-08-26
20.7,28.0,84.0,3.0,12.3,28.2,5.29,2021-08-27
20.3,28.9,80.0,3.0,12.3,28.1,5.27,2021-08-28
19.0,28.9,75.0,4.0,12.3,28.1,5.11,2021-08-29
17.6,28.7,77.0,4.0,12.2,28.1,5.05,2021-08-30
18.8,30.3,73.0,3.0,12.2,28.1,5.16,2021-08-31
18.9,26.9,87.0,3.0,11.2,22.2,3.76,2021-12-01
18.8,27.0,85.0,2.0,11.2,22.1,3.74,2021-12-02
18.4,26.2,86.0,1.0,11.2,22.1,3.68,2021-12-03
18.9,25.9,80.0,1.0,11.2,22.1,3.6,2021-12-04
19.1,25.1,85.0,1.0,11.2,22.0,3.63,2021-12-05
17.6,26.3,84.0,1.0,11.2,22.0,3.6,2021-12-06
17.7,26.6,84.0,2.0,11.2,22.0,3.61,2021-12-07
15.5,26.9,81.0,2.0,11.2,21.9,3.48,2021-12-08
17.4,27.6,84.0,2.0,11.2,21.9,3.65,2021-12-09
17.2,26.4,84.0,2.0,11.2,21.9,3.57,2021-12-10
17.3,26.6,87.0,3.0,11.2,21.9,3.61,2021-12-11
17.6,26.1,86.0,3.0,11.2,21.9,3.58,2021-12-12
17.8,26.8,87.0,3.0,11.2,21.8,3.63,2021-12-13
17.9,23.9,88.0,3.0,11.2,21.8,3.49,2021-12-14
17.3,25.3,87.0,3.0,11.2,21.8,3.52,2021-12-15
16.3,25.9,85.0,2.0,11.2,21.8,3.48,2021-12-16
15.8,25.8,82.0,2.0,11.2,21.8,3.42,2021-12-17
14.0,24.4,81.0,2.0,11.2,21.8,3.26,2021-12-18
12.0,24.3,79.0,2.0,11.2,21.8,3.16,2021-12-19
11.8,24.9,79.0,2.0,11.2,21.8,3.18,2021-12-20
12.5,26.1,75.0,1.0,11.2,21.8,3.22,2021-12-21
11.5,26.3,75.0,2.0,11.2,21.8,3.2,2021-12-22
12.9,26.3,76.0,2.0,11.2,21.8,3.26,2021-12-23
11.5,26.8,69.0,2.0,11.2,21.8,3.15,2021-12-24
11.6,27.2,73.0,2.0,11.2,21.8,3.23,2021-12-25
13.6,27.2,78.0,2.0,11.2,21.8,3.37,2021-12-26
14.3,26.5,76.0,2.0,11.2,21.9,3.34,2021-12-27
13.9,25.6,78.0,2.0,11.2,21.9,3.3,2021-12-28
14.8,25.9,80.0,2.0,11.2,21.9,3.38,2021-12-29
14.5,26.6,80.0,3.0,11.2,21.9,3.41,2021-12-30
17.2,26.3,85.0,4.0,11.2,21.9,3.58,2021-12-31
12.8,29.7,58.0,3.0,11.3,23.6,3.62,2021-02-01
13.9,29.4,64.0,3.0,11.3,23.7,3.74,2021-02-02
15.2,29.6,67.0,3.0,11.3,23.8,3.86,2021-02-03
14.8,30.1,62.0,2.0,11.3,23.8,3.82,2021-02-04
13.4,30.4,61.0,2.0,11.3,23.9,3.77,2021-02-05
13.4,30.6,60.0,3.0,11.3,24.0,3.79,2021-02-06
12.5,29.4,54.0,3.0,11.4,24.1,3.63,2021-02-07
12.0,29.3,58.0,3.0,11.4,24.1,3.69,2021-02-08
11.3,29.5,61.0,3.0,11.4,24.2,3.73,2021-02-09
11.2,30.7,54.0,2.0,11.4,24.3,3.71,2021-02-10
10.9,30.8,57.0,2.0,11.4,24.4,3.77,2021-02-11
12.8,31.1,56.0,2.0,11.4,24.5,3.84,2021-02-12
13.4,31.2,55.0,2.0,11.4,24.5,3.87,2021-02-13
11.9,31.5,51.0,2.0,11.4,24.6,3.8,2021-02-14
13.5,32.1,51.0,2.0,11.4,24.7,3.89,2021-02-15
14.4,32.5,53.0,2.0,11.4,24.8,3.99,2021-02-16
16.5,32.6,51.0,2.0,11.4,24.9,4.04,2021-02-17
17.3,31.8,53.0,3.0,11.4,24.9,4.1,2021-02-18
17.9,29.6,55.0,3.0,11.4,25.0,4.07,2021-02-19
17.1,27.9,70.0,3.0,11.4,25.1,4.2,2021-02-20
17.9,25.8,75.0,3.0,11.4,25.2,4.2,2021-02-21
16.3,30.7,62.0,2.0,11.5,25.2,4.22,2021-02-22
16.2,31.9,61.0,3.0,11.5,25.3,4.31,2021-02-23
15.5,32.7,58.0,2.0,11.5,25.4,4.29,2021-02-24
16.1,33.2,53.0,2.0,11.5,25.5,4.26,2021-02-25
16.2,33.2,50.0,1.0,11.5,25.5,4.22,2021-02-26
16.0,34.0,49.0,2.0,11.5,25.6,4.26,2021-02-27
17.5,34.7,42.0,3.0,11.5,25.7,4.22,2021-02-28
15.2,25.1,81.0,3.0,11.2,22.0,3.38,2021-02-01
14.3,27.2,82.0,3.0,11.2,22.0,3.47,2021-02-02
16.8,27.4,80.0,3.0,11.2,22.0,3.58,2021-02-03
17.2,27.9,78.0,3.0,11.2,22.1,3.61,2021-02-04
16.8,27.8,83.0,2.0,11.2,22.1,3.65,2021-02-05
18.8,27.2,85.0,2.0,11.2,22.1,3.75,2021-02-06
19.0,26.5,85.0,2.0,11.2,22.2,3.73,2021-02-07
18.7,27.5,86.0,2.0,11.2,22.2,3.78,2021-02-08
19.4,28.2,82.0,3.0,11.2,22.2,3.82,2021-02-09
17.9,28.0,81.0,2.0,11.2,22.3,3.74,2021-02-10
17.5,27.6,79.0,3.0,11.2,22.3,3.68,2021-02-11
16.1,26.1,79.0,3.0,11.2,22.4,3.55,2021-02-12
16.3,27.9,75.0,3.0,11.2,22.4,3.61,2021-02-13
15.9,27.4,77.0,3.0,11.2,22.5,3.6,2021-02-14
17.1,28.3,75.0,2.0,11.2,22.5,3.69,2021-02-15
17.1,29.2,74.0,2.0,11.2,22.6,3.73,2021-02-16
16.1,29.7,74.0,3.0,11.2,22.6,3.73,2021-02-17
15.1,29.0,72.0,3.0,11.2,22.7,3.63,2021-02-18
15.1,28.4,73.0,2.0,11.3,22.7,3.63,2021-02-19
13.6,29.3,69.0,2.0,11.3,22.8,3.57,2021-02-20
14.9,30.2,66.0,1.0,11.3,22.9,3.64,2021-02-21
15.6,30.3,70.0,2.0,11.3,22.9,3.76,2021-02-22
16.6,29.9,70.0,2.0,11.3,23.0,3.79,2021-02-23
15.2,29.9,68.0,2.0,11.3,23.1,3.71,2021-02-24
12.8,29.8,62.0,2.0,11.3,23.1,3.55,2021-02-25
11.8,30.3,61.0,2.0,11.3,23.2,3.55,2021-02-26
11.3,29.5,63.0,2.0,11.3,23.3,3.54,2021-02-27
13.8,29.1,65.0,3.0,11.3,23.3,3.65,2021-02-28
21.6,29.5,79.0,2.0,12.6,28.1,5.37,2021-07-01
21.5,28.0,81.0,2.0,12.6,28.1,5.29,2021-07-02
20.5,29.5,77.0,3.0,12.6,28.1,5.27,2021-07-03
20.0,27.4,83.0,2.0,12.6,28.1,5.19,2021-07-04
20.3,29.0,77.0,2.0,12.6,28.1,5.24,2021-07-05
21.0,26.8,84.0,2.0,12.6,28.1,5.24,2021-07-06
21.4,26.2,86.0,3.0,12.5,28.1,5.25,2021-07-07
20.7,27.5,83.0,3.0,12.5,28.1,5.25,2021-07-08
20.3,29.1,83.0,3.0,12.5,28.1,5.33,2021-07-09
19.2,26.0,79.0,4.0,12.5,28.1,5.01,2021-07-10
19.0,27.5,79.0,5.0,12.5,28.1,5.1,2021-07-11
19.3,27.6,79.0,5.0,12.5,28.1,5.12,2021-07-12
19.9,29.6,80.0,5.0,12.5,28.1,5.31,2021-07-13
20.7,28.3,80.0,5.0,12.5,28.2,5.27,2021-07-14
20.3,28.0,79.0,5.0,12.5,28.2,5.21,2021-07-15
20.7,29.7,79.0,4.0,12.5,28.2,5.34,2021-07-16
20.4,27.5,85.0,4.0,12.5,28.2,5.27,2021-07-17
20.8,25.9,87.0,5.0,12.5,28.2,5.2,2021-07-18
20.5,29.5,80.0,5.0,12.5,28.2,5.34,2021-07-19
19.9,29.0,79.0,6.0,12.5,28.2,5.27,2021-07-20
20.1,28.2,79.0,6.0,12.5,28.2,5.22,2021-07-21
20.7,27.0,81.0,7.0,12.5,28.2,5.21,2021-07-22
20.2,29.4,77.0,6.0,12.5,28.2,5.29,2021-07-23
19.9,30.2,79.0,4.0,12.5,28.2,5.36,2021-07-24
20.6,28.9,83.0,4.0,12.5,28.2,5.36,2021-07-25
19.8,29.7,80.0,5.0,12.5,28.2,5.33,2021-07-26
19.4,29.8,79.0,5.0,12.5,28.2,5.29,2021-07-27
19.8,30.4,77.0,5.0,12.5,28.3,5.34,2021-07-28
19.2,30.6,78.0,5.0,12.4,28.3,5.34,2021-07-29
19.9,28.1,80.0,4.0,12.4,28.3,5.23,2021-07-30
20.0,28.4,80.0,4.0,12.4,28.3,5.26,2021-07-31
21.9,31.0,75.0,2.0,12.5,28.3,5.47,2021-06-01
22.1,29.4,77.0,3.0,12.5,28.3,5.4,2021-06-02
21.9,28.3,80.0,1.0,12.5,28.2,5.35,2021-06-03
21.6,29.0,82.0,1.0,12.5,28.2,5.41,2021-06-04
20.4,28.0,81.0,2.0,12.5,28.2,5.25,2021-06-05
19.0,31.1,72.0,2.0,12.6,28.2,5.26,2021-06-06
19.8,29.5,76.0,3.0,12.6,28.2,5.24,2021-06-07
20.0,31.9,73.0,3.0,12.6,28.2,5.37,2021-06-08
20.0,30.8,76.0,4.0,12.6,28.2,5.34,2021-06-09
20.4,29.6,76.0,4.0,12.6,28.2,5.29,2021-06-10
20.2,30.9,73.0,4.0,12.6,28.2,5.31,2021-06-11
18.9,28.5,73.0,6.0,12.6,28.2,5.08,2021-06-12
19.0,28.6,74.0,5.0,12.6,28.1,5.11,2021-06-13
19.0,27.9,79.0,5.0,12.6,28.1,5.13,2021-06-14
19.8,27.2,78.0,5.0,12.6,28.1,5.11,2021-06-15
21.2,28.7,75.0,5.0,12.6,28.1,5.25,2021-06-16
21.0,30.2,76.0,5.0,12.6,28.1,5.36,2021-06-17
20.6,27.7,79.0,5.0,12.6,28.1,5.19,2021-06-18
20.6,28.3,80.0,4.0,12.6,28.1,5.25,2021-06-19
20.4,28.6,78.0,4.0,12.6,28.1,5.23,2021-06-20
20.0,30.3,76.0,4.0,12.6,28.1,5.29,2021-06-21
20.7,30.2,75.0,3.0,12.6,28.1,5.32,2021-06-22
20.5,31.3,74.0,3.0,12.6,28.1,5.35,2021-06-23
20.5,29.9,75.0,4.0,12.6,28.1,5.28,2021-06-24
20.0,30.1,74.0,4.0,12.6,28.1,5.25,2021-06-25
19.9,29.6,77.0,4.0,12.6,28.1,5.25,2021-06-26
18.9,25.8,75.0,4.0,12.6,28.1,4.92,2021-06-27
17.9,31.3,70.0,1.0,12.6,28.1,5.14,2021-06-28
20.2,33.1,71.0,2.0,12.6,28.1,5.4,2021-06-29
21.4,32.0,73.0,2.0,12.6,28.1,5.43,2021-06-30
16.2,34.5,42.0,3.0,11.5,25.8,4.18,2021-03-01
16.5,34.3,44.0,3.0,11.5,25.8,4.26,2021-03-02
16.5,34.4,41.0,4.0,11.5,25.9,4.21,2021-03-03
15.0,34.1,40.0,4.0,11.5,26.0,4.16,2021-03-04
14.1,35.3,37.0,2.0,11.5,26.0,4.12,2021-03-05
16.4,35.8,37.0,2.0,11.6,26.1,4.22,2021-03-06
16.6,35.5,39.0,3.0,11.6,26.2,4.29,2021-03-07
16.4,35.5,41.0,3.0,11.6,26.3,4.35,2021-03-08
16.8,35.0,42.0,4.0,11.6,26.3,4.38,2021-03-09
18.4,34.5,43.0,3.0,11.6,26.4,4.43,2021-03-10
19.2,35.0,50.0,2.0,11.6,26.5,4.66,2021-03-11
20.6,34.4,39.0,3.0,12.0,27.1,4.53,2021-03-12
16.0,35.8,35.0,2.0,12.1,27.3,4.39,2021-03-13
17.8,35.9,41.0,3.0,12.1,27.4,4.62,2021-03-14
18.2,35.1,36.0,2.0,12.2,27.6,4.49,2021-03-15
18.4,36.2,37.0,3.0,12.3,27.8,4.6,2021-03-16
18.0,35.8,34.0,3.0,12.4,28.0,4.54,2021-03-17
19.2,35.4,41.0,3.0,12.5,28.2,4.77,2021-03-18
19.5,36.0,34.0,3.0,12.5,28.2,4.62,2021-03-19
18.1,36.3,33.0,3.0,12.6,28.4,4.6,2021-03-20
18.8,36.5,31.0,3.0,12.7,28.6,4.6,2021-03-21
18.7,37.1,32.0,3.0,12.8,28.8,4.7,2021-03-22
20.0,38.0,34.0,3.0,12.8,28.8,4.86,2021-03-23
19.6,38.0,34.0,3.0,12.9,29.0,4.88,2021-03-24
22.6,35.3,33.0,3.0,12.1,27.8,4.67,2021-03-25
21.9,37.9,32.0,3.0,12.1,27.9,4.72,2021-03-26
20.7,37.7,39.0,3.0,12.1,27.9,4.92,2021-03-27
22.0,36.3,35.0,3.0,12.1,28.0,4.78,2021-03-28
22.1,37.5,37.0,3.0,12.1,28.0,4.9,2021-03-29
21.6,37.3,36.0,3.0,12.1,28.0,4.88,2021-03-30
23.7,39.0,29.0,2.0,12.2,28.1,4.79,2021-03-31
21.4,35.0,60.0,2.0,12.4,28.6,5.48,2021-02-01
21.7,33.7,61.0,2.0,12.4,28.6,5.42,2021-02-02
21.5,33.7,61.0,2.0,12.4,28.6,5.42,2021-02-03
22.2,33.3,62.0,2.0,12.4,28.5,5.45,2021-02-04
22.5,34.0,62.0,2.0,12.4,28.5,5.49,2021-02-05
22.3,35.0,61.0,2.0,12.4,28.5,5.55,2021-02-06
22.1,35.3,59.0,2.0,12.4,28.5,5.5,2021-02-07
21.7,35.9,58.0,3.0,12.4,28.5,5.5,2021-02-08
22.2,35.8,58.0,2.0,12.4,28.5,5.51,2021-02-09
23.8,33.3,62.0,1.0,12.4,28.5,5.53,2021-02-10
23.9,30.0,73.0,2.0,12.4,28.5,5.53,2021-02-11
22.6,31.0,74.0,1.0,12.4,28.5,5.54,2021-02-12
22.3,31.3,74.0,1.0,12.4,28.5,5.53,2021-02-13
22.2,34.4,68.0,4.0,12.4,28.5,5.64,2021-02-14
21.4,30.0,78.0,5.0,12.5,28.5,5.45,2021-02-15
21.2,31.4,75.0,5.0,12.5,28.4,5.5,2021-02-16
21.1,31.9,74.0,4.0,12.5,28.4,5.5,2021-02-17
21.8,32.8,72.0,3.0,12.5,28.4,5.58,2021-02-18
22.1,30.8,77.0,3.0,12.5,28.4,5.53,2021-02-19
21.7,31.3,74.0,2.0,12.5,28.4,5.48,2021-02-20
20.9,29.8,75.0,3.0,12.5,28.4,5.34,2021-02-21
20.5,31.3,75.0,3.0,12.5,28.4,5.43,2021-02-22
20.8,31.3,73.0,3.0,12.5,28.4,5.42,2021-02-23
20.6,29.9,72.0,3.0,12.5,28.3,5.29,2021-02-24
21.1,27.2,83.0,4.0,12.5,28.3,5.3,2021-02-25
